"ORDER_ID","STATUS_NAME","PRODUCT_NAME","CREATION_DATE","STATUS_CHANGE_DATE","IS_TEST_ORDER"
7651,CONFIRMED,.COM,"2022-02-19","2022-03-06",false
7705,CREATED,DSL,"2022-01-29","2022-01-29",false
7705,CONFIRMED,DSL,"2022-01-29","2022-02-08",false
7752,CREATED,CLASSIC_HOSTING,"2023-02-18","2023-02-18",false
7752,IN_PROGRESS,CLASSIC_HOSTING,"2023-02-18","2023-02-28",false
7752,CONFIRMED,CLASSIC_HOSTING,"2023-02-18","2023-03-02",false
7865,CREATED,.INFO,"2023-02-13","2023-02-13",false
7865,CONFIRMED,.INFO,"2023-02-13","2023-02-16",false
8006,CREATED,GLASS_FIBER,"2023-04-10","2023-04-10",false
8006,CANCELLED,GLASS_FIBER,"2023-04-10","2023-04-14",false
8021,CREATED,GLASS_FIBER,"2023-11-10","2023-11-10",false
8051,CREATED,.COM,"2022-10-11","2022-10-11",false
8051,CONFIRMED,.COM,"2022-10-11","2022-10-19",false
8117,CREATED,MWP,"2022-01-31","2022-01-31",false
8117,CONFIRMED,MWP,"2022-01-31","2022-02-06",false
8162,CREATED,.COM,"2022-02-13","2022-02-13",false
8162,CONFIRMED,.COM,"2022-02-13","2022-02-16",false
8183,CREATED,MWP,"2022-05-17","2022-05-17",false
8183,CONFIRMED,MWP,"2022-05-17","2022-05-18",false
8186,CREATED,.COM,"2022-11-09","2022-11-09",false
8240,CREATED,CLASSIC_HOSTING,"2023-09-01","2023-09-01",false
8240,CANCELLED,CLASSIC_HOSTING,"2023-09-01","2023-09-09",false
8245,CREATED,GLASS_FIBER,"2023-05-28","2023-05-28",false
8245,IN_PROGRESS,GLASS_FIBER,"2023-05-28","2023-06-04",false
8245,CANCELLED,GLASS_FIBER,"2023-05-28","2023-06-08",false
8270,CREATED,.INFO,"2023-09-16","2023-09-16",false
8270,IN_PROGRESS,.INFO,"2023-09-16","2023-09-17",false
8295,CREATED,.ONLINE,"2023-01-24","2023-01-24",false
8295,CANCELLED,.ONLINE,"2023-01-24","2023-01-25",false
8317,CREATED,.ONLINE,"2023-03-05","2023-03-05",false
8317,CONFIRMED,.ONLINE,"2023-03-05","2023-03-14",false
8382,CREATED,.INFO,"2023-01-09","2023-01-09",false
8382,CANCELLED,.INFO,"2023-01-09","2023-01-15",false
8600,CREATED,DSL,"2022-07-03","2022-07-03",false
8600,CANCELLED,DSL,"2022-07-03","2022-07-13",false
8670,CREATED,GLASS_FIBER,"2023-08-06","2023-08-06",false
8670,CONFIRMED,GLASS_FIBER,"2023-08-06","2023-08-08",false
8804,CREATED,.INFO,"2023-02-21","2023-02-21",false
8804,CONFIRMED,.INFO,"2023-02-21","2023-02-25",false
8810,CREATED,.ONLINE,"2023-10-18","2023-10-18",false
8890,CREATED,GLASS_FIBER,"2023-04-27","2023-04-27",false
8890,CANCELLED,GLASS_FIBER,"2023-04-27","2023-04-30",false
8982,CREATED,.INFO,"2023-03-11","2023-03-11",false
8982,CONFIRMED,.INFO,"2023-03-11","2023-03-14",false
9170,CREATED,.INFO,"2023-07-27","2023-07-27",false
9170,CONFIRMED,.INFO,"2023-07-27","2023-07-31",false
9171,CREATED,.INFO,"2023-08-24","2023-08-24",false
9171,CANCELLED,.INFO,"2023-08-24","2023-09-02",false
9211,CREATED,CLASSIC_HOSTING,"2023-01-21","2023-01-21",false
9211,CANCELLED,CLASSIC_HOSTING,"2023-01-21","2023-01-23",false
9220,CREATED,DSL,"2022-01-05","2022-01-05",false
9220,IN_PROGRESS,DSL,"2022-01-05","2022-01-12",false
9220,CANCELLED,DSL,"2022-01-05","2022-01-14",false
10008,CREATED,GLASS_FIBER,"2023-01-24","2023-01-24",true
10008,CANCELLED,GLASS_FIBER,"2023-01-24","2023-02-03",true
10036,CREATED,.COM,"2022-01-17","2022-01-17",true
10101,CREATED,DSL,"2022-01-09","2022-01-09",true
10101,CANCELLED,DSL,"2022-01-09","2022-01-13",true
10211,CREATED,MWP,"2022-01-20","2022-01-20",false
10211,IN_PROGRESS,MWP,"2022-01-20","2022-01-30",false
10211,CANCELLED,MWP,"2022-01-20","2022-02-05",false
10384,CREATED,.COM,"2022-08-11","2022-08-11",false
10384,CANCELLED,.COM,"2022-08-11","2022-08-16",false
10415,CREATED,MWP,"2022-02-23","2022-02-23",false
10415,IN_PROGRESS,MWP,"2022-02-23","2022-03-03",false
10415,CANCELLED,MWP,"2022-02-23","2022-03-09",false
10594,CREATED,MWP,"2022-02-03","2022-02-03",false
10594,CONFIRMED,MWP,"2022-02-03","2022-02-06",false
10818,CREATED,.COM,"2022-11-24","2022-11-24",false
10818,CANCELLED,.COM,"2022-11-24","2022-11-30",false
10990,CREATED,GLASS_FIBER,"2023-02-03","2023-02-03",false
10990,CANCELLED,GLASS_FIBER,"2023-02-03","2023-02-05",false
10995,CREATED,MWP,"2022-04-13","2022-04-13",false
10995,CONFIRMED,MWP,"2022-04-13","2022-04-22",false
11131,CREATED,GLASS_FIBER,"2023-01-08","2023-01-08",false
11131,CANCELLED,GLASS_FIBER,"2023-01-08","2023-01-13",false
11623,CREATED,CLASSIC_HOSTING,"2023-05-07","2023-05-07",false
11623,CANCELLED,CLASSIC_HOSTING,"2023-05-07","2023-05-10",false
11651,CREATED,.COM,"2022-08-05","2022-08-05",false
11651,CANCELLED,.COM,"2022-08-05","2022-08-07",false
11720,CREATED,.INFO,"2023-03-20","2023-03-20",false
11720,CONFIRMED,.INFO,"2023-03-20","2023-03-28",false
11844,CREATED,.ONLINE,"2023-01-23","2023-01-23",false
11844,CANCELLED,.ONLINE,"2023-01-23","2023-01-24",false
11848,CREATED,CLASSIC_HOSTING,"2023-02-01","2023-02-01",false
11848,CONFIRMED,CLASSIC_HOSTING,"2023-02-01","2023-02-04",false
12069,CREATED,GLASS_FIBER,"2023-12-20","2023-12-20",false
12088,CREATED,CLASSIC_HOSTING,"2023-01-06","2023-01-06",false
12088,CANCELLED,CLASSIC_HOSTING,"2023-01-06","2023-01-13",false
12518,CREATED,.COM,"2022-05-11","2022-05-11",false
12518,CONFIRMED,.COM,"2022-05-11","2022-05-13",false
12545,CREATED,.INFO,"2023-03-25","2023-03-25",false
12545,CONFIRMED,.INFO,"2023-03-25","2023-04-04",false
12564,CREATED,CLASSIC_HOSTING,"2023-07-20","2023-07-20",false
12564,CONFIRMED,CLASSIC_HOSTING,"2023-07-20","2023-07-26",false
12604,CREATED,CLASSIC_HOSTING,"2023-05-05","2023-05-05",false
12604,IN_PROGRESS,CLASSIC_HOSTING,"2023-05-05","2023-05-13",false
12718,CREATED,DSL,"2022-04-06","2022-04-06",false
12718,CONFIRMED,DSL,"2022-04-06","2022-04-15",false
13039,CREATED,GLASS_FIBER,"2023-09-22","2023-09-22",false
13039,IN_PROGRESS,GLASS_FIBER,"2023-09-22","2023-09-23",false
13039,CANCELLED,GLASS_FIBER,"2023-09-22","2023-09-26",false
13127,CREATED,.INFO,"2023-01-22","2023-01-22",false
13127,IN_PROGRESS,.INFO,"2023-01-22","2023-02-01",false
13127,CANCELLED,.INFO,"2023-01-22","2023-02-04",false
13141,CREATED,.INFO,"2023-01-18","2023-01-18",false
13141,IN_PROGRESS,.INFO,"2023-01-18","2023-01-25",false
13141,CONFIRMED,.INFO,"2023-01-18","2023-02-02",false
13465,CREATED,DSL,"2022-09-17","2022-09-17",false
13465,IN_PROGRESS,DSL,"2022-09-17","2022-09-26",false
13465,CONFIRMED,DSL,"2022-09-17","2022-09-30",false
13474,CREATED,DSL,"2022-06-22","2022-06-22",false
13474,IN_PROGRESS,DSL,"2022-06-22","2022-07-02",false
13474,CANCELLED,DSL,"2022-06-22","2022-07-08",false
13683,CREATED,CLASSIC_HOSTING,"2023-07-21","2023-07-21",false
13683,CONFIRMED,CLASSIC_HOSTING,"2023-07-21","2023-07-26",false
14026,CREATED,.COM,"2022-05-17","2022-05-17",false
14026,CONFIRMED,.COM,"2022-05-17","2022-05-27",false
14039,CREATED,DSL,"2022-04-16","2022-04-16",false
14039,IN_PROGRESS,DSL,"2022-04-16","2022-04-25",false
14039,CANCELLED,DSL,"2022-04-16","2022-04-27",false
14088,CREATED,DSL,"2022-02-10","2022-02-10",false
14088,CANCELLED,DSL,"2022-02-10","2022-02-15",false
14120,CREATED,DSL,"2022-05-02","2022-05-02",false
14120,CONFIRMED,DSL,"2022-05-02","2022-05-03",false
14232,CREATED,DSL,"2022-06-03","2022-06-03",false
14232,CONFIRMED,DSL,"2022-06-03","2022-06-08",false
14238,CREATED,DSL,"2022-01-10","2022-01-10",false
14238,CONFIRMED,DSL,"2022-01-10","2022-01-15",false
14315,CREATED,GLASS_FIBER,"2023-02-27","2023-02-27",false
14315,CONFIRMED,GLASS_FIBER,"2023-02-27","2023-03-04",false
14418,CREATED,.ONLINE,"2023-01-05","2023-01-05",false
14418,CONFIRMED,.ONLINE,"2023-01-05","2023-01-14",false
14425,CREATED,.COM,"2022-04-14","2022-04-14",false
14425,CANCELLED,.COM,"2022-04-14","2022-04-24",false
14472,CREATED,DSL,"2022-04-15","2022-04-15",false
14472,CONFIRMED,DSL,"2022-04-15","2022-04-24",false
14685,CREATED,CLASSIC_HOSTING,"2023-10-02","2023-10-02",false
14691,CREATED,CLASSIC_HOSTING,"2023-09-19","2023-09-19",false
14754,CREATED,.COM,"2022-03-05","2022-03-05",false
14754,CONFIRMED,.COM,"2022-03-05","2022-03-11",false
14782,CREATED,GLASS_FIBER,"2023-08-26","2023-08-26",false
14804,CREATED,DSL,"2022-07-10","2022-07-10",false
14804,IN_PROGRESS,DSL,"2022-07-10","2022-07-15",false
14847,CREATED,.INFO,"2023-01-08","2023-01-08",false
14847,IN_PROGRESS,.INFO,"2023-01-08","2023-01-11",false
14874,CREATED,CLASSIC_HOSTING,"2023-03-27","2023-03-27",false
14889,CREATED,CLASSIC_HOSTING,"2023-02-21","2023-02-21",false
14889,IN_PROGRESS,CLASSIC_HOSTING,"2023-02-21","2023-02-27",false
14890,CREATED,DSL,"2022-04-04","2022-04-04",false
14890,IN_PROGRESS,DSL,"2022-04-04","2022-04-06",false
14890,CONFIRMED,DSL,"2022-04-04","2022-04-07",false
14895,CREATED,.ONLINE,"2023-05-12","2023-05-12",false
14900,CREATED,MWP,"2022-02-28","2022-02-28",false
14900,IN_PROGRESS,MWP,"2022-02-28","2022-03-04",false
14900,CANCELLED,MWP,"2022-02-28","2022-03-11",false
14906,CREATED,.INFO,"2023-04-02","2023-04-02",false
14906,IN_PROGRESS,.INFO,"2023-04-02","2023-04-09",false
14906,CONFIRMED,.INFO,"2023-04-02","2023-04-15",false
14979,CREATED,CLASSIC_HOSTING,"2023-07-04","2023-07-04",false
15006,CREATED,DSL,"2022-05-28","2022-05-28",false
15006,CONFIRMED,DSL,"2022-05-28","2022-05-30",false
15238,CREATED,CLASSIC_HOSTING,"2023-02-25","2023-02-25",false
15238,IN_PROGRESS,CLASSIC_HOSTING,"2023-02-25","2023-03-05",false
15238,CANCELLED,CLASSIC_HOSTING,"2023-02-25","2023-03-13",false
15312,CREATED,CLASSIC_HOSTING,"2023-05-23","2023-05-23",false
15312,CANCELLED,CLASSIC_HOSTING,"2023-05-23","2023-05-28",false
15900,CREATED,DSL,"2022-08-18","2022-08-18",false
15900,CANCELLED,DSL,"2022-08-18","2022-08-25",false
15980,CREATED,DSL,"2022-01-28","2022-01-28",false
15980,IN_PROGRESS,DSL,"2022-01-28","2022-02-07",false
15980,CONFIRMED,DSL,"2022-01-28","2022-02-12",false
16107,CREATED,.INFO,"2023-05-27","2023-05-27",false
16107,IN_PROGRESS,.INFO,"2023-05-27","2023-06-06",false
16107,CONFIRMED,.INFO,"2023-05-27","2023-06-08",false
16113,CREATED,MWP,"2022-08-27","2022-08-27",false
16113,CANCELLED,MWP,"2022-08-27","2022-09-05",false
16117,CREATED,.INFO,"2023-03-24","2023-03-24",false
16117,IN_PROGRESS,.INFO,"2023-03-24","2023-03-31",false
16145,CREATED,.COM,"2022-04-28","2022-04-28",false
16145,CANCELLED,.COM,"2022-04-28","2022-04-29",false
16223,CREATED,.COM,"2022-08-13","2022-08-13",false
16318,CREATED,GLASS_FIBER,"2023-05-03","2023-05-03",false
16318,IN_PROGRESS,GLASS_FIBER,"2023-05-03","2023-05-04",false
16318,CANCELLED,GLASS_FIBER,"2023-05-03","2023-05-05",false
16382,CREATED,CLASSIC_HOSTING,"2023-02-28","2023-02-28",false
16382,CONFIRMED,CLASSIC_HOSTING,"2023-02-28","2023-03-10",false
16492,CREATED,.COM,"2022-01-07","2022-01-07",false
16492,IN_PROGRESS,.COM,"2022-01-07","2022-01-15",false
16492,CONFIRMED,.COM,"2022-01-07","2022-01-18",false
16604,CREATED,.INFO,"2023-02-02","2023-02-02",false
16604,CANCELLED,.INFO,"2023-02-02","2023-02-07",false
16685,CREATED,CLASSIC_HOSTING,"2023-11-14","2023-11-14",false
16832,CREATED,GLASS_FIBER,"2023-08-18","2023-08-18",false
16832,CONFIRMED,GLASS_FIBER,"2023-08-18","2023-08-20",false
16844,CREATED,.COM,"2022-02-23","2022-02-23",false
16844,CANCELLED,.COM,"2022-02-23","2022-03-02",false
16854,CREATED,CLASSIC_HOSTING,"2023-08-21","2023-08-21",false
16854,CONFIRMED,CLASSIC_HOSTING,"2023-08-21","2023-08-25",false
16905,CREATED,GLASS_FIBER,"2023-01-11","2023-01-11",false
16905,IN_PROGRESS,GLASS_FIBER,"2023-01-11","2023-01-16",false
16905,CONFIRMED,GLASS_FIBER,"2023-01-11","2023-01-22",false
17107,CREATED,GLASS_FIBER,"2023-10-04","2023-10-04",false
17107,CANCELLED,GLASS_FIBER,"2023-10-04","2023-10-12",false
17251,CREATED,GLASS_FIBER,"2023-03-14","2023-03-14",false
17251,CANCELLED,GLASS_FIBER,"2023-03-14","2023-03-17",false
17854,CREATED,.ONLINE,"2023-02-09","2023-02-09",false
17854,IN_PROGRESS,.ONLINE,"2023-02-09","2023-02-15",false
17854,CONFIRMED,.ONLINE,"2023-02-09","2023-02-23",false
17858,CREATED,MWP,"2022-08-29","2022-08-29",false
17858,CONFIRMED,MWP,"2022-08-29","2022-09-02",false
17905,CREATED,GLASS_FIBER,"2023-04-30","2023-04-30",false
17905,IN_PROGRESS,GLASS_FIBER,"2023-04-30","2023-05-04",false
17905,CONFIRMED,GLASS_FIBER,"2023-04-30","2023-05-13",false
17995,CREATED,.ONLINE,"2023-03-13","2023-03-13",false
17995,IN_PROGRESS,.ONLINE,"2023-03-13","2023-03-19",false
17995,CANCELLED,.ONLINE,"2023-03-13","2023-03-23",false
18039,CREATED,.ONLINE,"2023-04-04","2023-04-04",false
18039,CONFIRMED,.ONLINE,"2023-04-04","2023-04-11",false
18238,CREATED,.COM,"2022-02-25","2022-02-25",false
18238,CANCELLED,.COM,"2022-02-25","2022-03-06",false
18286,CREATED,MWP,"2022-01-01","2022-01-01",false
18286,CANCELLED,MWP,"2022-01-01","2022-01-11",false
18314,CREATED,DSL,"2022-03-09","2022-03-09",false
18314,IN_PROGRESS,DSL,"2022-03-09","2022-03-19",false
18395,CREATED,CLASSIC_HOSTING,"2023-05-10","2023-05-10",false
18395,CANCELLED,CLASSIC_HOSTING,"2023-05-10","2023-05-16",false
18421,CREATED,.COM,"2022-02-16","2022-02-16",false
18421,CANCELLED,.COM,"2022-02-16","2022-02-25",false
18442,CREATED,CLASSIC_HOSTING,"2023-03-15","2023-03-15",false
18442,IN_PROGRESS,CLASSIC_HOSTING,"2023-03-15","2023-03-18",false
18442,CANCELLED,CLASSIC_HOSTING,"2023-03-15","2023-03-20",false
18460,CREATED,.INFO,"2023-10-07","2023-10-07",false
18489,CREATED,.ONLINE,"2023-03-08","2023-03-08",false
18489,CANCELLED,.ONLINE,"2023-03-08","2023-03-12",false
18623,CREATED,MWP,"2022-07-19","2022-07-19",false
18623,CONFIRMED,MWP,"2022-07-19","2022-07-21",false
18685,CREATED,.INFO,"2023-11-07","2023-11-07",false
18704,CREATED,.ONLINE,"2023-07-25","2023-07-25",false
18704,CONFIRMED,.ONLINE,"2023-07-25","2023-08-03",false
18708,CREATED,MWP,"2022-06-23","2022-06-23",false
18828,CREATED,.INFO,"2023-03-26","2023-03-26",false
18828,IN_PROGRESS,.INFO,"2023-03-26","2023-04-03",false
18828,CONFIRMED,.INFO,"2023-03-26","2023-04-05",false
18873,CREATED,.ONLINE,"2023-12-02","2023-12-02",false
18882,CREATED,GLASS_FIBER,"2023-01-22","2023-01-22",false
18882,CONFIRMED,GLASS_FIBER,"2023-01-22","2023-01-29",false
18896,CREATED,CLASSIC_HOSTING,"2023-08-20","2023-08-20",false
18952,CREATED,DSL,"2022-09-04","2022-09-04",false
18952,CONFIRMED,DSL,"2022-09-04","2022-09-11",false
18955,CREATED,.COM,"2022-03-18","2022-03-18",false
18955,CONFIRMED,.COM,"2022-03-18","2022-03-25",false
18976,CREATED,.COM,"2022-01-21","2022-01-21",false
18976,CANCELLED,.COM,"2022-01-21","2022-01-28",false
18980,CREATED,DSL,"2022-02-04","2022-02-04",false
18980,CONFIRMED,DSL,"2022-02-04","2022-02-11",false
19006,CREATED,GLASS_FIBER,"2023-02-17","2023-02-17",false
19006,CANCELLED,GLASS_FIBER,"2023-02-17","2023-02-23",false
19317,CREATED,CLASSIC_HOSTING,"2023-04-14","2023-04-14",false
19317,CANCELLED,CLASSIC_HOSTING,"2023-04-14","2023-04-18",false
19390,CREATED,CLASSIC_HOSTING,"2023-08-05","2023-08-05",false
19390,CONFIRMED,CLASSIC_HOSTING,"2023-08-05","2023-08-13",false
19905,CREATED,CLASSIC_HOSTING,"2023-02-27","2023-02-27",false
19905,CANCELLED,CLASSIC_HOSTING,"2023-02-27","2023-03-07",false
19990,CREATED,.COM,"2022-12-05","2022-12-05",false
19990,CONFIRMED,.COM,"2022-12-05","2022-12-15",false
162,CREATED,DSL,"2022-10-06","2022-10-06",false
162,CONFIRMED,DSL,"2022-10-06","2022-10-12",false
213,CREATED,GLASS_FIBER,"2023-02-27","2023-02-27",false
213,IN_PROGRESS,GLASS_FIBER,"2023-02-27","2023-03-07",false
213,CONFIRMED,GLASS_FIBER,"2023-02-27","2023-03-16",false
462,CREATED,.ONLINE,"2023-03-03","2023-03-03",false
462,CONFIRMED,.ONLINE,"2023-03-03","2023-03-11",false
482,CREATED,CLASSIC_HOSTING,"2023-03-07","2023-03-07",false
482,CANCELLED,CLASSIC_HOSTING,"2023-03-07","2023-03-13",false
486,CREATED,CLASSIC_HOSTING,"2023-04-22","2023-04-22",false
486,CANCELLED,CLASSIC_HOSTING,"2023-04-22","2023-04-24",false
594,CREATED,CLASSIC_HOSTING,"2023-03-10","2023-03-10",false
594,IN_PROGRESS,CLASSIC_HOSTING,"2023-03-10","2023-03-17",false
594,CONFIRMED,CLASSIC_HOSTING,"2023-03-10","2023-03-24",false
609,CREATED,DSL,"2022-04-03","2022-04-03",false
609,IN_PROGRESS,DSL,"2022-04-03","2022-04-11",false
609,CANCELLED,DSL,"2022-04-03","2022-04-21",false
854,CREATED,.INFO,"2023-01-02","2023-01-02",false
854,CANCELLED,.INFO,"2023-01-02","2023-01-04",false
987,CREATED,.INFO,"2023-10-07","2023-10-07",false
987,CONFIRMED,.INFO,"2023-10-07","2023-10-15",false
1171,CREATED,.ONLINE,"2023-06-28","2023-06-28",false
1171,CANCELLED,.ONLINE,"2023-06-28","2023-07-02",false
1183,CREATED,CLASSIC_HOSTING,"2023-06-18","2023-06-18",false
1183,CONFIRMED,CLASSIC_HOSTING,"2023-06-18","2023-06-28",false
1390,CREATED,MWP,"2022-09-19","2022-09-19",false
1390,CONFIRMED,MWP,"2022-09-19","2022-09-26",false
1462,CREATED,CLASSIC_HOSTING,"2023-07-13","2023-07-13",false
1462,CONFIRMED,CLASSIC_HOSTING,"2023-07-13","2023-07-18",false
1715,CREATED,CLASSIC_HOSTING,"2023-06-18","2023-06-18",false
1715,CANCELLED,CLASSIC_HOSTING,"2023-06-18","2023-06-21",false
2012,CREATED,DSL,"2022-12-30","2022-12-30",false
2036,CREATED,.INFO,"2023-09-28","2023-09-28",false
2084,CREATED,.ONLINE,"2023-05-14","2023-05-14",false
2084,CANCELLED,.ONLINE,"2023-05-14","2023-05-18",false
2208,CREATED,.ONLINE,"2023-11-06","2023-11-06",false
2208,CANCELLED,.ONLINE,"2023-11-06","2023-11-09",false
2262,CREATED,.COM,"2022-01-01","2022-01-01",false
2262,CONFIRMED,.COM,"2022-01-01","2022-01-08",false
2536,CREATED,GLASS_FIBER,"2023-06-22","2023-06-22",false
2536,CANCELLED,GLASS_FIBER,"2023-06-22","2023-06-23",false
2593,CREATED,.COM,"2022-02-06","2022-02-06",false
2593,CANCELLED,.COM,"2022-02-06","2022-02-10",false
2603,CREATED,.INFO,"2023-09-26","2023-09-26",false
2603,IN_PROGRESS,.INFO,"2023-09-26","2023-10-04",false
2715,CREATED,DSL,"2022-02-27","2022-02-27",false
2715,CANCELLED,DSL,"2022-02-27","2022-03-09",false
2720,CREATED,CLASSIC_HOSTING,"2023-08-10","2023-08-10",false
2720,CONFIRMED,CLASSIC_HOSTING,"2023-08-10","2023-08-19",false
2751,CREATED,CLASSIC_HOSTING,"2023-07-06","2023-07-06",false
2751,IN_PROGRESS,CLASSIC_HOSTING,"2023-07-06","2023-07-16",false
2751,CANCELLED,CLASSIC_HOSTING,"2023-07-06","2023-07-24",false
2821,CREATED,.ONLINE,"2023-10-17","2023-10-17",false
2900,CREATED,DSL,"2022-09-21","2022-09-21",false
2900,CONFIRMED,DSL,"2022-09-21","2022-09-28",false
2905,CREATED,MWP,"2022-02-01","2022-02-01",false
2905,IN_PROGRESS,MWP,"2022-02-01","2022-02-07",false
2905,CONFIRMED,MWP,"2022-02-01","2022-02-12",false
2947,CREATED,MWP,"2022-05-30","2022-05-30",false
2947,CANCELLED,MWP,"2022-05-30","2022-05-31",false
3127,CREATED,MWP,"2022-01-03","2022-01-03",false
3127,IN_PROGRESS,MWP,"2022-01-03","2022-01-08",false
3127,CANCELLED,MWP,"2022-01-03","2022-01-14",false
3251,CREATED,.INFO,"2023-02-20","2023-02-20",false
3251,CONFIRMED,.INFO,"2023-02-20","2023-03-02",false
3455,CREATED,.ONLINE,"2023-02-11","2023-02-11",false
3455,IN_PROGRESS,.ONLINE,"2023-02-11","2023-02-19",false
3455,CONFIRMED,.ONLINE,"2023-02-11","2023-02-23",false
3705,CREATED,.INFO,"2023-01-30","2023-01-30",false
3705,IN_PROGRESS,.INFO,"2023-01-30","2023-02-08",false
3705,CONFIRMED,.INFO,"2023-01-30","2023-02-15",false
3799,CREATED,DSL,"2022-05-09","2022-05-09",false
3799,IN_PROGRESS,DSL,"2022-05-09","2022-05-16",false
3799,CANCELLED,DSL,"2022-05-09","2022-05-20",false
3858,CREATED,GLASS_FIBER,"2023-01-05","2023-01-05",false
3858,CONFIRMED,GLASS_FIBER,"2023-01-05","2023-01-12",false
3865,CREATED,CLASSIC_HOSTING,"2023-05-11","2023-05-11",false
3865,CONFIRMED,CLASSIC_HOSTING,"2023-05-11","2023-05-19",false
3952,CREATED,.COM,"2022-05-27","2022-05-27",false
3952,CANCELLED,.COM,"2022-05-27","2022-06-04",false
4021,CREATED,CLASSIC_HOSTING,"2023-03-05","2023-03-05",false
4069,CREATED,GLASS_FIBER,"2023-02-02","2023-02-02",false
4113,CREATED,MWP,"2022-09-23","2022-09-23",false
4113,CANCELLED,MWP,"2022-09-23","2022-09-25",false
4131,CREATED,MWP,"2022-03-12","2022-03-12",false
4131,CANCELLED,MWP,"2022-03-12","2022-03-21",false
4171,CREATED,CLASSIC_HOSTING,"2023-04-08","2023-04-08",false
4171,CANCELLED,CLASSIC_HOSTING,"2023-04-08","2023-04-11",false
4202,CREATED,CLASSIC_HOSTING,"2023-03-02","2023-03-02",false
4202,CONFIRMED,CLASSIC_HOSTING,"2023-03-02","2023-03-11",false
4263,CREATED,GLASS_FIBER,"2023-09-02","2023-09-02",false
4295,CREATED,MWP,"2022-01-04","2022-01-04",false
4295,IN_PROGRESS,MWP,"2022-01-04","2022-01-05",false
4390,CREATED,.INFO,"2023-01-06","2023-01-06",false
4390,IN_PROGRESS,.INFO,"2023-01-06","2023-01-08",false
4390,CONFIRMED,.INFO,"2023-01-06","2023-01-13",false
4433,CREATED,.ONLINE,"2023-07-07","2023-07-07",false
4460,CREATED,.ONLINE,"2023-04-01","2023-04-01",false
4517,CREATED,CLASSIC_HOSTING,"2023-04-05","2023-04-05",false
4517,CANCELLED,CLASSIC_HOSTING,"2023-04-05","2023-04-08",false
4545,CREATED,.ONLINE,"2023-06-12","2023-06-12",false
4545,CANCELLED,.ONLINE,"2023-06-12","2023-06-13",false
4600,CREATED,.ONLINE,"2023-03-02","2023-03-02",false
4600,IN_PROGRESS,.ONLINE,"2023-03-02","2023-03-12",false
4671,CREATED,DSL,"2022-03-12","2022-03-12",false
4705,CREATED,.COM,"2022-02-19","2022-02-19",false
4705,IN_PROGRESS,.COM,"2022-02-19","2022-02-24",false
4705,CONFIRMED,.COM,"2022-02-19","2022-02-28",false
4737,CREATED,.COM,"2022-05-04","2022-05-04",false
4754,CREATED,.INFO,"2023-06-19","2023-06-19",false
4754,CONFIRMED,.INFO,"2023-06-19","2023-06-20",false
4884,CREATED,CLASSIC_HOSTING,"2023-06-19","2023-06-19",false
4913,CREATED,CLASSIC_HOSTING,"2023-01-06","2023-01-06",false
4913,CANCELLED,CLASSIC_HOSTING,"2023-01-06","2023-01-14",false
5337,CREATED,MWP,"2022-06-23","2022-06-23",false
5337,CANCELLED,MWP,"2022-06-23","2022-07-01",false
5518,CREATED,.ONLINE,"2023-01-15","2023-01-15",false
5518,CANCELLED,.ONLINE,"2023-01-15","2023-01-19",false
5720,CREATED,MWP,"2022-02-10","2022-02-10",false
5720,CONFIRMED,MWP,"2022-02-10","2022-02-16",false
5729,CREATED,CLASSIC_HOSTING,"2023-01-17","2023-01-17",false
5729,IN_PROGRESS,CLASSIC_HOSTING,"2023-01-17","2023-01-21",false
5729,CANCELLED,CLASSIC_HOSTING,"2023-01-17","2023-01-25",false
5752,CREATED,DSL,"2022-06-16","2022-06-16",false
5752,IN_PROGRESS,DSL,"2022-06-16","2022-06-24",false
5752,CANCELLED,DSL,"2022-06-16","2022-06-30",false
5799,CREATED,.ONLINE,"2023-03-15","2023-03-15",false
5799,IN_PROGRESS,.ONLINE,"2023-03-15","2023-03-24",false
5799,CONFIRMED,.ONLINE,"2023-03-15","2023-03-25",false
5971,CREATED,GLASS_FIBER,"2023-10-15","2023-10-15",false
5971,CANCELLED,GLASS_FIBER,"2023-10-15","2023-10-19",false
6120,CREATED,GLASS_FIBER,"2023-01-25","2023-01-25",false
6120,CANCELLED,GLASS_FIBER,"2023-01-25","2023-02-02",false
6318,CREATED,.INFO,"2023-03-30","2023-03-30",false
6318,CANCELLED,.INFO,"2023-03-30","2023-04-04",false
6433,CREATED,GLASS_FIBER,"2023-10-15","2023-10-15",false
6493,CREATED,.COM,"2022-04-20","2022-04-20",false
6493,CANCELLED,.COM,"2022-04-20","2022-04-28",false
6545,CREATED,CLASSIC_HOSTING,"2023-03-01","2023-03-01",false
6545,CANCELLED,CLASSIC_HOSTING,"2023-03-01","2023-03-09",false
6604,CREATED,.COM,"2022-05-14","2022-05-14",false
6604,CONFIRMED,.COM,"2022-05-14","2022-05-22",false
6670,CREATED,.INFO,"2023-05-04","2023-05-04",false
6670,CONFIRMED,.INFO,"2023-05-04","2023-05-08",false
6872,CREATED,MWP,"2022-04-06","2022-04-06",false
6947,CREATED,CLASSIC_HOSTING,"2023-02-01","2023-02-01",false
6947,CONFIRMED,CLASSIC_HOSTING,"2023-02-01","2023-02-04",false
7127,CREATED,.INFO,"2023-04-12","2023-04-12",false
