"TRANSACTION_ID","RATING_DATE","RATING","TOOL"
info-107630,"2022-10-16",9,surveyape
info-107579,"2022-10-25",9,surveyape
info-107734,"2022-10-17",9,surveyape
info-107714,"2022-10-24",9,surveyape
info-107571,"2022-10-23",9,surveyape
info-107666,"2022-10-25",10,surveyape
info-107761,"2022-10-24",10,surveyape
info-107655,"2022-10-07",0,surveyape
info-107637,"2022-10-10",8,surveyape
info-107525,"2022-10-15",8,surveyape
info-107555,"2022-10-22",0,surveyape
info-107649,"2022-10-19",5,surveyape
info-107684,"2022-10-02",6,surveyape
info-107531,"2022-10-08",7,surveyape
info-107682,"2022-10-18",3,surveyape
info-107568,"2022-10-22",0,surveyape
info-107551,"2022-10-29",3,surveyape
info-107626,"2022-10-27",5,surveyape
info-183308,"2022-10-30",10,surveyape
info-107550,"2022-10-16",9,surveyape
info-107546,"2022-10-03",1,surveyape
info-107528,"2022-10-03",0,surveyape
onl-107999,"2022-10-11",4,surveyape
onl-107803,"2022-10-10",5,surveyape
onl-107968,"2022-10-20",8,surveyape
onl-107821,"2022-10-19",7,surveyape
onl-108016,"2022-10-20",6,surveyape
onl-107951,"2022-10-11",5,surveyape
onl-107812,"2022-10-26",4,surveyape
onl-107867,"2022-10-19",3,surveyape
onl-108012,"2022-10-05",0,surveyape
onl-107865,"2022-10-05",10,surveyape
onl-107914,"2022-10-06",9,surveyape
onl-107934,"2022-10-13",10,surveyape
onl-107895,"2022-10-10",9,surveyape
onl-108030,"2022-10-07",10,surveyape
onl-108024,"2022-10-24",10,surveyape
onl-183855,"2022-10-31",10,surveyape
onl-107809,"2022-10-03",9,surveyape
onl-107955,"2022-10-07",9,surveyape
onl-107973,"2022-10-05",8,surveyape
onl-107878,"2022-10-20",0,surveyape
onl-107807,"2022-10-21",4,surveyape
onl-107947,"2022-10-02",5,surveyape
onl-107861,"2022-10-14",9,surveyape
onl-107830,"2022-10-22",10,surveyape
clh-108133,"2022-10-19",4,surveyape
clh-108078,"2022-10-17",0,surveyape
clh-108214,"2022-10-11",9,surveyape
clh-108060,"2022-10-07",10,surveyape
clh-108054,"2022-10-03",9,surveyape
clh-108073,"2022-10-02",10,surveyape
clh-108154,"2022-10-09",5,surveyape
clh-108081,"2022-10-22",5,surveyape
clh-108077,"2022-10-29",4,surveyape
clh-108057,"2022-10-08",8,surveyape
clh-108084,"2022-10-19",7,surveyape
clh-108093,"2022-10-22",0,surveyape
clh-108197,"2022-10-13",6,surveyape
clh-108139,"2022-10-23",5,surveyape
clh-108252,"2022-10-05",9,surveyape
clh-108066,"2022-10-10",10,surveyape
clh-108281,"2022-10-07",10,surveyape
clh-108222,"2022-10-09",6,surveyape
clh-108216,"2022-10-06",7,surveyape
clh-108287,"2022-10-24",9,surveyape
clh-108071,"2022-10-27",10,surveyape
clh-108126,"2022-10-05",10,surveyape
clh-108220,"2022-10-10",10,surveyape
clh-108311,"2022-10-13",10,surveyape
dsl-146,"2022-10-18",9,surveyape
dsl-56874,"2022-10-08",10,surveyape
dsl-18223,"2022-10-02",1,surveyape
dsl-6720,"2022-10-04",0,surveyape
dsl-19816,"2022-10-19",10,surveyape
dsl-55256,"2022-10-11",8,surveyape
dsl-68223,"2022-10-03",0,surveyape
dsl-2465,"2022-10-12",9,surveyape
dsl-60240,"2022-10-01",6,surveyape
dsl-51858,"2022-10-31",10,surveyape
glass-108351,"2022-10-19",9,surveyape
glass-108365,"2022-10-25",10,surveyape
glass-108455,"2022-10-25",10,surveyape
glass-108368,"2022-10-25",9,surveyape
glass-108552,"2022-10-02",9,surveyape
glass-108559,"2022-10-26",10,surveyape
glass-108341,"2022-10-17",10,surveyape
glass-108349,"2022-10-24",2,surveyape
glass-108561,"2022-10-07",0,surveyape
glass-108331,"2022-10-21",3,surveyape
glass-108421,"2022-10-10",3,surveyape
glass-108415,"2022-10-27",4,surveyape
glass-108571,"2022-10-17",6,surveyape
glass-108440,"2022-10-06",7,surveyape
glass-108464,"2022-10-16",8,surveyape
glass-108364,"2022-10-27",0,surveyape
glass-108409,"2022-10-01",1,surveyape
glass-108354,"2022-10-13",4,surveyape
glass-108426,"2022-10-10",8,surveyape
glass-108548,"2022-10-08",6,surveyape
glass-108327,"2022-10-11",5,surveyape
glass-108338,"2022-10-26",10,surveyape
glass-108419,"2022-10-16",9,surveyape
glass-108352,"2022-10-26",10,surveyape
mw-2848,"2022-10-18",5,surveyape
mw-6036,"2022-10-10",0,surveyape
mw-65213,"2022-10-17",8,surveyape
mw-60765,"2022-10-06",7,surveyape
mw-52848,"2022-10-19",1,surveyape
mw-183818,"2022-10-31",10,surveyape
mw-67709,"2022-10-10",10,surveyape
mw-10365,"2022-10-01",10,surveyape
mw-7751,"2022-10-06",10,surveyape
com-59378,"2022-11-07",3,surveyape
com-14263,"2022-11-15",5,surveyape
com-12,"2022-11-25",6,surveyape
com-50120,"2022-11-11",7,surveyape
com-13232,"2022-11-01",9,surveyape
com-12340,"2022-11-25",0,surveyape
com-64421,"2022-11-06",0,surveyape
com-12752,"2022-11-08",8,surveyape
com-64489,"2022-11-05",10,surveyape
com-50012,"2022-11-26",9,surveyape
info-108594,"2022-11-13",10,surveyape
info-108693,"2022-11-07",9,surveyape
info-108617,"2022-11-06",10,surveyape
info-108655,"2022-11-02",9,surveyape
info-108672,"2022-11-25",5,surveyape
info-108722,"2022-11-25",6,surveyape
info-108663,"2022-11-05",0,surveyape
info-108657,"2022-11-11",1,surveyape
info-108718,"2022-11-15",5,surveyape
info-108626,"2022-11-15",6,surveyape
info-108687,"2022-11-12",5,surveyape
info-108622,"2022-11-08",3,surveyape
info-183310,"2022-11-19",9,surveyape
info-108702,"2022-11-16",10,surveyape
info-108593,"2022-11-08",3,surveyape
info-108631,"2022-11-21",0,surveyape
info-108691,"2022-11-05",9,surveyape
info-108724,"2022-11-06",10,surveyape
info-108676,"2022-11-11",9,surveyape
onl-108827,"2022-11-09",3,surveyape
onl-108886,"2022-11-03",0,surveyape
onl-108895,"2022-11-09",5,surveyape
onl-108830,"2022-11-29",6,surveyape
onl-108858,"2022-11-02",6,surveyape
onl-108828,"2022-11-21",10,surveyape
onl-108833,"2022-11-14",0,surveyape
onl-108801,"2022-11-29",10,surveyape
onl-108812,"2022-11-04",8,surveyape
onl-108863,"2022-11-27",3,surveyape
onl-108848,"2022-11-28",2,surveyape
onl-108778,"2022-11-10",9,surveyape
onl-108839,"2022-11-14",9,surveyape
onl-108864,"2022-11-04",10,surveyape
onl-108911,"2022-11-06",9,surveyape
onl-108852,"2022-11-02",10,surveyape
onl-108793,"2022-11-24",10,surveyape
onl-108899,"2022-11-16",10,surveyape
onl-108782,"2022-11-01",9,surveyape
clh-108992,"2022-11-16",3,surveyape
clh-109058,"2022-11-26",9,surveyape
clh-109076,"2022-11-23",4,surveyape
clh-109097,"2022-11-23",3,surveyape
clh-109030,"2022-11-14",3,surveyape
clh-109025,"2022-11-21",0,surveyape
clh-109080,"2022-11-26",5,surveyape
clh-109011,"2022-11-06",6,surveyape
clh-109000,"2022-11-22",8,surveyape
clh-109005,"2022-11-11",9,surveyape
clh-109103,"2022-11-30",10,surveyape
clh-108988,"2022-11-13",9,surveyape
clh-108971,"2022-11-20",9,surveyape
clh-109108,"2022-11-06",4,surveyape
clh-109115,"2022-11-10",10,surveyape
clh-108994,"2022-11-10",10,surveyape
clh-109028,"2022-11-25",8,surveyape
clh-109004,"2022-11-25",10,surveyape
clh-109104,"2022-11-26",10,surveyape
dsl-14433,"2022-11-15",9,surveyape
dsl-183136,"2022-11-18",9,surveyape
dsl-8191,"2022-11-25",2,surveyape
dsl-64433,"2022-11-16",1,surveyape
dsl-58099,"2022-11-05",8,surveyape
dsl-58832,"2022-11-03",5,surveyape
dsl-4651,"2022-11-29",0,surveyape
dsl-16708,"2022-11-13",9,surveyape
glass-109310,"2022-11-12",9,surveyape
glass-109309,"2022-11-15",10,surveyape
glass-109298,"2022-11-22",10,surveyape
glass-109273,"2022-11-23",9,surveyape
glass-109176,"2022-11-01",6,surveyape
glass-109216,"2022-11-15",7,surveyape
glass-109218,"2022-11-22",8,surveyape
glass-109217,"2022-11-15",5,surveyape
glass-109204,"2022-11-02",5,surveyape
glass-109267,"2022-11-11",4,surveyape
glass-109317,"2022-11-15",3,surveyape
glass-109246,"2022-11-02",1,surveyape
glass-109262,"2022-11-25",0,surveyape
glass-109280,"2022-11-03",9,surveyape
glass-109191,"2022-11-10",3,surveyape
glass-109238,"2022-11-09",9,surveyape
glass-109201,"2022-11-25",9,surveyape
glass-109236,"2022-11-11",9,surveyape
glass-109179,"2022-11-25",10,surveyape
mw-183821,"2022-11-03",10,surveyape
mw-183819,"2022-11-01",9,surveyape
mw-183830,"2022-11-27",9,surveyape
mw-12982,"2022-11-30",1,surveyape
mw-183831,"2022-11-28",1,surveyape
mw-14141,"2022-11-14",7,surveyape
mw-61751,"2022-11-26",0,surveyape
com-69990,"2022-12-06",10,surveyape
com-113916,"2022-12-23",9,surveyape
com-4036,"2022-12-04",9,surveyape
com-19990,"2022-12-05",6,surveyape
com-183732,"2022-12-09",7,surveyape
com-183731,"2022-12-08",8,surveyape
com-113913,"2022-12-02",8,surveyape
com-183736,"2022-12-18",5,surveyape
com-113911,"2022-12-01",10,surveyape
info-109384,"2022-12-06",10,surveyape
info-109420,"2022-12-20",9,surveyape
info-183311,"2022-12-18",10,surveyape
info-109414,"2022-12-15",6,surveyape
info-109368,"2022-12-03",5,surveyape
info-109407,"2022-12-02",5,surveyape
info-109416,"2022-12-07",3,surveyape
info-109424,"2022-12-13",3,surveyape
info-109413,"2022-12-16",0,surveyape
info-109409,"2022-12-15",9,surveyape
info-109366,"2022-12-07",9,surveyape
onl-109541,"2022-12-06",9,surveyape
onl-109503,"2022-12-29",1,surveyape
onl-109505,"2022-12-09",0,surveyape
onl-109486,"2022-12-01",4,surveyape
onl-109519,"2022-12-29",5,surveyape
onl-109481,"2022-12-08",8,surveyape
onl-109506,"2022-12-05",7,surveyape
onl-109526,"2022-12-22",8,surveyape
onl-109497,"2022-12-03",9,surveyape
onl-109480,"2022-12-11",10,surveyape
onl-109483,"2022-12-11",4,surveyape
clh-109642,"2022-12-20",6,surveyape
clh-183225,"2022-12-25",5,surveyape
clh-109632,"2022-12-17",5,surveyape
clh-109644,"2022-12-24",4,surveyape
clh-109588,"2022-12-07",9,surveyape
clh-109626,"2022-12-12",8,surveyape
clh-109597,"2022-12-01",10,surveyape
clh-109613,"2022-12-12",6,surveyape
clh-109608,"2022-12-03",5,surveyape
clh-109598,"2022-12-28",9,surveyape
clh-109614,"2022-12-29",10,surveyape
dsl-183146,"2022-12-07",9,surveyape
dsl-183144,"2022-12-05",1,surveyape
dsl-2896,"2022-12-21",3,surveyape
dsl-65514,"2022-12-14",3,surveyape
dsl-67183,"2022-12-04",9,surveyape
dsl-183153,"2022-12-23",9,surveyape
dsl-183147,"2022-12-11",9,surveyape
glass-109748,"2022-12-22",10,surveyape
glass-109754,"2022-12-27",9,surveyape
glass-109749,"2022-12-07",9,surveyape
glass-109744,"2022-12-14",9,surveyape
glass-183538,"2022-12-18",10,surveyape
glass-109753,"2022-12-20",3,surveyape
glass-109698,"2022-12-31",4,surveyape
glass-109722,"2022-12-26",5,surveyape
glass-109716,"2022-12-21",6,surveyape
glass-183539,"2022-12-25",7,surveyape
glass-109719,"2022-12-03",8,surveyape
mw-54148,"2022-12-04",0,surveyape
mw-183833,"2022-12-02",8,surveyape
mw-183847,"2022-12-30",1,surveyape
mw-15084,"2022-12-06",4,surveyape
mw-66902,"2022-12-16",10,surveyape
mw-183836,"2022-12-10",10,surveyape
mw-65084,"2022-12-07",10,surveyape
com-134686,"2023-01-16",1,surveyape
com-121777,"2023-01-27",2,surveyape
com-173077,"2023-01-30",10,surveyape
com-117675,"2023-01-04",9,surveyape
com-114048,"2023-01-03",0,surveyape
com-127087,"2023-01-22",0,surveyape
com-124726,"2023-01-02",3,surveyape
com-118228,"2023-01-23",4,surveyape
com-121427,"2023-01-20",5,surveyape
com-124300,"2023-01-24",6,surveyape
com-133008,"2023-01-23",7,surveyape
com-129992,"2023-01-29",7,surveyape
com-114189,"2023-01-27",9,surveyape
com-127115,"2023-01-28",9,surveyape
com-130045,"2023-01-08",2,surveyape
com-121760,"2023-01-07",0,surveyape
com-124312,"2023-01-01",3,surveyape
com-133068,"2023-01-27",5,surveyape
com-133242,"2023-01-24",5,surveyape
com-121421,"2023-01-10",3,surveyape
com-130052,"2023-01-15",4,surveyape
com-121658,"2023-01-16",9,surveyape
com-134493,"2023-01-16",9,surveyape
com-124303,"2023-01-05",0,surveyape
com-133211,"2023-01-03",9,surveyape
com-125116,"2023-01-05",6,surveyape
com-134708,"2023-01-16",8,surveyape
com-121764,"2023-01-09",8,surveyape
com-117636,"2023-01-05",1,surveyape
com-121758,"2023-01-20",1,surveyape
com-114506,"2023-01-13",9,surveyape
com-127123,"2023-01-03",9,surveyape
com-121517,"2023-01-30",0,surveyape
com-133028,"2023-01-06",3,surveyape
com-120884,"2023-01-03",5,surveyape
com-113366,"2023-01-01",6,surveyape
com-132947,"2023-01-05",6,surveyape
com-118151,"2023-01-24",7,surveyape
com-120953,"2023-01-21",9,surveyape
com-118447,"2023-01-23",9,surveyape
com-121507,"2023-01-09",10,surveyape
com-124784,"2023-01-26",9,surveyape
com-127794,"2023-01-12",9,surveyape
com-121895,"2023-01-06",10,surveyape
com-113375,"2023-01-02",9,surveyape
com-127787,"2023-01-12",10,surveyape
com-132944,"2023-01-13",10,surveyape
com-133053,"2023-01-19",10,surveyape
com-114137,"2023-01-02",9,surveyape
com-132983,"2023-01-02",10,surveyape
com-134445,"2023-01-31",9,surveyape
com-113361,"2023-01-02",10,surveyape
com-127105,"2023-01-25",9,surveyape
com-131477,"2023-01-15",9,surveyape
com-129841,"2023-01-22",10,surveyape
com-130057,"2023-01-20",9,surveyape
com-129894,"2023-01-04",9,surveyape
com-114108,"2023-01-15",9,surveyape
com-129845,"2023-01-25",10,surveyape
com-113925,"2023-01-16",9,surveyape
com-133363,"2023-01-01",9,surveyape
com-133244,"2023-01-17",9,surveyape
com-124745,"2023-01-26",10,surveyape
com-127129,"2023-01-15",10,surveyape
com-113344,"2023-01-26",9,surveyape
com-117626,"2023-01-17",10,surveyape
com-121863,"2023-01-16",9,surveyape
com-121005,"2023-01-15",10,surveyape
com-113985,"2023-01-18",10,surveyape
com-113354,"2023-01-17",9,surveyape
com-121670,"2023-01-14",10,surveyape
com-134604,"2023-01-22",10,surveyape
com-133255,"2023-01-01",9,surveyape
com-124446,"2023-01-30",10,surveyape
com-124321,"2023-01-02",10,surveyape
com-113921,"2023-01-01",9,surveyape
com-130130,"2023-01-08",10,surveyape
com-134489,"2023-01-09",10,surveyape
com-129648,"2023-01-17",9,surveyape
com-129910,"2023-01-11",10,surveyape
com-118070,"2023-01-02",10,surveyape
com-118339,"2023-01-01",9,surveyape
com-131475,"2023-01-02",9,surveyape
com-133055,"2023-01-11",9,surveyape
com-113320,"2023-01-19",10,surveyape
com-121583,"2023-01-15",9,surveyape
com-121814,"2023-01-12",10,surveyape
com-130032,"2023-01-08",9,surveyape
com-117677,"2023-01-26",10,surveyape
com-121593,"2023-01-02",10,surveyape
com-133006,"2023-01-30",9,surveyape
com-121688,"2023-01-17",9,surveyape
com-114182,"2023-01-18",9,surveyape
com-121587,"2023-01-14",10,surveyape
com-132990,"2023-01-22",10,surveyape
com-121081,"2023-01-06",9,surveyape
com-113340,"2023-01-24",10,surveyape
com-133209,"2023-01-12",10,surveyape
com-133213,"2023-01-21",9,surveyape
com-133217,"2023-01-10",9,surveyape
com-120944,"2023-01-29",9,surveyape
info-60844,"2023-01-11",9,surveyape
info-54847,"2023-01-06",9,surveyape
info-66446,"2023-01-07",10,surveyape
info-64671,"2023-01-22",10,surveyape
info-60517,"2023-01-25",10,surveyape
info-56071,"2023-01-28",10,surveyape
info-8107,"2023-01-07",10,surveyape
info-2395,"2023-01-21",9,surveyape
info-50968,"2023-01-27",9,surveyape
info-62472,"2023-01-30",10,surveyape
info-2540,"2023-01-07",9,surveyape
info-6746,"2023-01-24",0,surveyape
info-58107,"2023-01-08",0,surveyape
info-50536,"2023-01-05",8,surveyape
info-52284,"2023-01-24",8,surveyape
info-55440,"2023-01-23",4,surveyape
info-11670,"2023-01-06",5,surveyape
info-64309,"2023-01-13",6,surveyape
info-51340,"2023-01-17",7,surveyape
info-2051,"2023-01-25",5,surveyape
info-57922,"2023-01-24",3,surveyape
info-2284,"2023-01-23",2,surveyape
info-10455,"2023-01-23",1,surveyape
info-10797,"2023-01-16",5,surveyape
info-10517,"2023-01-24",6,surveyape
info-58138,"2023-01-23",7,surveyape
info-56816,"2023-01-08",8,surveyape
info-9514,"2023-01-08",9,surveyape
info-19232,"2023-01-05",5,surveyape
info-56754,"2023-01-25",0,surveyape
info-52540,"2023-01-08",0,surveyape
info-61409,"2023-01-07",9,surveyape
info-8653,"2023-01-09",3,surveyape
info-56751,"2023-01-13",9,surveyape
onl-14416,"2023-01-12",9,surveyape
onl-7493,"2023-01-18",9,surveyape
onl-60213,"2023-01-06",10,surveyape
onl-64477,"2023-01-16",10,surveyape
onl-51472,"2023-01-03",10,surveyape
onl-14799,"2023-01-03",10,surveyape
onl-62873,"2023-01-02",9,surveyape
onl-2804,"2023-01-29",9,surveyape
onl-17976,"2023-01-16",9,surveyape
onl-6462,"2023-01-02",10,surveyape
onl-63863,"2023-01-04",9,surveyape
onl-13649,"2023-01-25",9,surveyape
onl-50804,"2023-01-16",10,surveyape
onl-66384,"2023-01-16",9,surveyape
onl-18145,"2023-01-16",9,surveyape
onl-63442,"2023-01-19",10,surveyape
onl-16340,"2023-01-02",7,surveyape
onl-51208,"2023-01-08",6,surveyape
onl-64460,"2023-01-21",6,surveyape
onl-10213,"2023-01-05",5,surveyape
onl-2564,"2023-01-03",4,surveyape
onl-8603,"2023-01-01",6,surveyape
onl-65649,"2023-01-23",6,surveyape
onl-54460,"2023-01-02",8,surveyape
onl-60382,"2023-01-14",0,surveyape
onl-61844,"2023-01-24",5,surveyape
onl-12477,"2023-01-04",0,surveyape
onl-62704,"2023-01-13",4,surveyape
onl-16384,"2023-01-15",3,surveyape
onl-16247,"2023-01-01",6,surveyape
onl-64603,"2023-01-13",8,surveyape
onl-664,"2023-01-27",5,surveyape
onl-58028,"2023-01-02",9,surveyape
onl-52683,"2023-01-04",9,surveyape
onl-12782,"2023-01-03",9,surveyape
onl-10947,"2023-01-01",9,surveyape
onl-384,"2023-01-05",10,surveyape
onl-52830,"2023-01-05",10,surveyape
onl-56161,"2023-01-28",9,surveyape
onl-1131,"2023-01-01",9,surveyape
onl-4425,"2023-01-19",0,surveyape
onl-18848,"2023-01-31",0,surveyape
onl-62708,"2023-01-02",6,surveyape
onl-68039,"2023-01-05",1,surveyape
onl-14746,"2023-01-01",8,surveyape
onl-14291,"2023-01-12",7,surveyape
onl-18039,"2023-01-04",7,surveyape
clh-50117,"2023-01-25",6,surveyape
clh-51980,"2023-01-10",5,surveyape
clh-6704,"2023-01-04",4,surveyape
clh-5390,"2023-01-12",3,surveyape
clh-56291,"2023-01-02",7,surveyape
clh-56982,"2023-01-21",6,surveyape
clh-55213,"2023-01-19",5,surveyape
clh-67848,"2023-01-04",4,surveyape
clh-15987,"2023-01-07",3,surveyape
clh-3291,"2023-01-12",9,surveyape
clh-51309,"2023-01-20",9,surveyape
clh-68440,"2023-01-05",9,surveyape
clh-16161,"2023-01-26",10,surveyape
clh-61340,"2023-01-03",9,surveyape
clh-3175,"2023-01-23",9,surveyape
clh-10567,"2023-01-23",5,surveyape
clh-50971,"2023-01-02",0,surveyape
clh-63378,"2023-01-08",4,surveyape
clh-53291,"2023-01-13",8,surveyape
clh-4489,"2023-01-29",7,surveyape
clh-52514,"2023-01-17",10,surveyape
clh-9183,"2023-01-31",9,surveyape
clh-11416,"2023-01-23",9,surveyape
clh-57107,"2023-01-03",10,surveyape
clh-54564,"2023-01-06",10,surveyape
clh-53175,"2023-01-24",9,surveyape
clh-14223,"2023-01-01",0,surveyape
clh-62291,"2023-01-11",1,surveyape
clh-57564,"2023-01-16",5,surveyape
clh-58517,"2023-01-03",5,surveyape
clh-11848,"2023-01-01",5,surveyape
clh-446,"2023-01-02",6,surveyape
clh-64828,"2023-01-05",6,surveyape
clh-10961,"2023-01-04",7,surveyape
clh-830,"2023-01-02",7,surveyape
clh-57882,"2023-01-10",8,surveyape
clh-59863,"2023-01-10",5,surveyape
clh-54421,"2023-01-09",6,surveyape
clh-58823,"2023-01-14",7,surveyape
clh-51251,"2023-01-01",9,surveyape
clh-62088,"2023-01-07",10,surveyape
clh-6947,"2023-01-01",9,surveyape
clh-50262,"2023-01-05",9,surveyape
clh-9415,"2023-01-03",10,surveyape
clh-62247,"2023-01-08",10,surveyape
clh-18415,"2023-01-05",9,surveyape
clh-202,"2023-01-02",9,surveyape
clh-7107,"2023-01-02",10,surveyape
clh-66161,"2023-01-27",10,surveyape
dsl-110849,"2023-01-19",10,surveyape
dsl-110157,"2023-01-04",9,surveyape
dsl-110055,"2023-01-29",10,surveyape
dsl-111283,"2023-01-13",9,surveyape
dsl-110709,"2023-01-08",10,surveyape
dsl-110554,"2023-01-05",9,surveyape
dsl-110917,"2023-01-16",10,surveyape
dsl-111214,"2023-01-18",6,surveyape
dsl-109956,"2023-01-16",5,surveyape
dsl-110288,"2023-01-05",4,surveyape
dsl-111170,"2023-01-13",3,surveyape
dsl-110354,"2023-01-09",2,surveyape
dsl-110307,"2023-01-30",9,surveyape
dsl-109861,"2023-01-04",9,surveyape
dsl-111245,"2023-01-07",9,surveyape
dsl-111297,"2023-01-31",9,surveyape
dsl-111193,"2023-01-23",10,surveyape
dsl-110355,"2023-01-24",9,surveyape
dsl-109976,"2023-01-05",10,surveyape
dsl-110260,"2023-01-23",9,surveyape
dsl-111203,"2023-01-26",10,surveyape
dsl-110736,"2023-01-06",9,surveyape
dsl-111124,"2023-01-18",10,surveyape
dsl-111112,"2023-01-06",9,surveyape
dsl-109891,"2023-01-24",0,surveyape
dsl-110038,"2023-01-27",1,surveyape
dsl-111365,"2023-01-09",3,surveyape
dsl-111386,"2023-01-03",3,surveyape
dsl-110552,"2023-01-03",5,surveyape
dsl-111071,"2023-01-30",5,surveyape
dsl-111101,"2023-01-03",6,surveyape
dsl-111369,"2023-01-07",6,surveyape
dsl-109944,"2023-01-23",7,surveyape
dsl-110986,"2023-01-07",7,surveyape
dsl-110462,"2023-01-26",4,surveyape
dsl-110331,"2023-01-31",5,surveyape
dsl-111134,"2023-01-28",5,surveyape
dsl-110179,"2023-01-07",6,surveyape
dsl-111001,"2023-01-24",6,surveyape
dsl-111254,"2023-01-27",5,surveyape
dsl-109883,"2023-01-03",5,surveyape
dsl-110511,"2023-01-28",5,surveyape
dsl-110440,"2023-01-04",4,surveyape
dsl-110792,"2023-01-25",4,surveyape
dsl-110903,"2023-01-10",3,surveyape
dsl-111415,"2023-01-19",3,surveyape
dsl-111308,"2023-01-14",4,surveyape
dsl-110701,"2023-01-17",2,surveyape
dsl-183156,"2023-01-01",2,surveyape
dsl-111242,"2023-01-14",1,surveyape
dsl-109835,"2023-01-17",5,surveyape
dsl-110383,"2023-01-16",5,surveyape
dsl-111047,"2023-01-10",5,surveyape
dsl-110171,"2023-01-30",9,surveyape
dsl-110647,"2023-01-05",8,surveyape
dsl-110599,"2023-01-05",6,surveyape
dsl-110556,"2023-01-17",6,surveyape
dsl-109809,"2023-01-16",6,surveyape
dsl-110226,"2023-01-16",6,surveyape
dsl-110484,"2023-01-09",6,surveyape
dsl-111317,"2023-01-04",4,surveyape
dsl-110267,"2023-01-11",4,surveyape
dsl-110052,"2023-01-10",4,surveyape
dsl-111249,"2023-01-02",3,surveyape
dsl-110847,"2023-01-04",3,surveyape
dsl-110626,"2023-01-17",2,surveyape
dsl-110909,"2023-01-17",2,surveyape
dsl-110518,"2023-01-12",1,surveyape
dsl-109958,"2023-01-24",0,surveyape
dsl-111280,"2023-01-19",9,surveyape
dsl-110958,"2023-01-13",9,surveyape
dsl-110857,"2023-01-23",9,surveyape
dsl-110413,"2023-01-13",10,surveyape
dsl-110756,"2023-01-24",10,surveyape
dsl-110397,"2023-01-04",10,surveyape
dsl-111344,"2023-01-04",9,surveyape
dsl-110577,"2023-01-06",10,surveyape
dsl-109892,"2023-01-09",10,surveyape
dsl-110218,"2023-01-26",9,surveyape
dsl-110201,"2023-01-12",9,surveyape
dsl-111235,"2023-01-30",9,surveyape
dsl-111073,"2023-01-29",9,surveyape
dsl-110303,"2023-01-06",10,surveyape
dsl-110161,"2023-01-16",9,surveyape
dsl-110429,"2023-01-22",9,surveyape
dsl-110148,"2023-01-24",9,surveyape
dsl-110286,"2023-01-25",10,surveyape
dsl-111266,"2023-01-09",9,surveyape
dsl-110678,"2023-01-29",10,surveyape
dsl-110859,"2023-01-11",10,surveyape
dsl-110344,"2023-01-10",10,surveyape
dsl-110949,"2023-01-10",9,surveyape
dsl-110587,"2023-01-08",9,surveyape
dsl-110244,"2023-01-23",9,surveyape
dsl-109901,"2023-01-24",9,surveyape
dsl-110169,"2023-01-13",10,surveyape
dsl-110641,"2023-01-08",9,surveyape
dsl-110403,"2023-01-09",10,surveyape
dsl-110359,"2023-01-06",9,surveyape
dsl-110749,"2023-01-24",9,surveyape
dsl-111276,"2023-01-10",10,surveyape
dsl-111374,"2023-01-19",9,surveyape
dsl-110011,"2023-01-13",10,surveyape
dsl-111352,"2023-01-13",9,surveyape
dsl-110392,"2023-01-25",10,surveyape
dsl-110818,"2023-01-14",9,surveyape
dsl-111081,"2023-01-13",10,surveyape
dsl-110835,"2023-01-12",10,surveyape
dsl-110696,"2023-01-13",9,surveyape
dsl-111227,"2023-01-15",9,surveyape
dsl-110613,"2023-01-23",9,surveyape
dsl-111175,"2023-01-17",9,surveyape
dsl-110680,"2023-01-16",9,surveyape
dsl-110611,"2023-01-25",9,surveyape
dsl-110744,"2023-01-06",10,surveyape
dsl-110970,"2023-01-31",10,surveyape
dsl-110550,"2023-01-29",9,surveyape
dsl-109824,"2023-01-07",10,surveyape
dsl-111256,"2023-01-23",10,surveyape
dsl-109922,"2023-01-31",10,surveyape
dsl-110794,"2023-01-15",9,surveyape
dsl-109830,"2023-01-04",9,surveyape
dsl-109914,"2023-01-31",10,surveyape
dsl-110069,"2023-01-03",9,surveyape
dsl-111184,"2023-01-26",10,surveyape
dsl-110931,"2023-01-08",10,surveyape
dsl-110035,"2023-01-14",10,surveyape
dsl-110758,"2023-01-11",9,surveyape
dsl-110707,"2023-01-10",9,surveyape
dsl-111259,"2023-01-10",9,surveyape
dsl-110960,"2023-01-17",10,surveyape
dsl-110690,"2023-01-27",9,surveyape
dsl-110721,"2023-01-12",9,surveyape
dsl-110297,"2023-01-09",10,surveyape
dsl-111136,"2023-01-11",10,surveyape
dsl-110471,"2023-01-09",9,surveyape
dsl-111334,"2023-01-05",9,surveyape
dsl-110453,"2023-01-06",9,surveyape
dsl-109961,"2023-01-04",9,surveyape
glass-54980,"2023-01-09",10,surveyape
glass-64752,"2023-01-14",6,surveyape
glass-16705,"2023-01-29",8,surveyape
glass-68649,"2023-01-06",3,surveyape
glass-66594,"2023-01-02",5,surveyape
glass-55240,"2023-01-15",5,surveyape
glass-12738,"2023-01-29",7,surveyape
glass-3144,"2023-01-25",7,surveyape
glass-53858,"2023-01-06",6,surveyape
glass-7291,"2023-01-02",5,surveyape
glass-13415,"2023-01-01",4,surveyape
glass-57378,"2023-01-10",0,surveyape
glass-59823,"2023-01-24",8,surveyape
glass-51683,"2023-01-13",7,surveyape
glass-2006,"2023-01-29",6,surveyape
glass-4751,"2023-01-28",5,surveyape
